speaker_id,keyword,utterance_id,audio_path,transcript
5935d,huncha,db98e71e6c,data/external/incoming/openslr_54/audio/db98e71e6c.wav,अब त मलाई जेल हाल्नुहुन्छ होला नि?
26ac9,feri,19d028a283,data/external/incoming/openslr_54/audio/19d028a283.wav,अब म फेरि
66260,maathi,012af65cac,data/external/incoming/openslr_54/audio/012af65cac.wav,अब म माथि
c359d,suru,35c332d25e,data/external/incoming/openslr_54/audio/35c332d25e.wav,अब वर्षा सुरु हुँदैछ
4a756,tala,80d1ce4dd7,data/external/incoming/openslr_54/audio/80d1ce4dd7.wav,अभिजितलाई अङ्ग्रेजी
2273c,tala,ce5b2a5c10,data/external/incoming/openslr_54/audio/ce5b2a5c10.wav,अभिजितलाई अङ्ग्रेजी
daa0a,tala,18ec4e21d6,data/external/incoming/openslr_54/audio/18ec4e21d6.wav,अभिज्ञान शाकुन्तल
e2039,tala,5973a78490,data/external/incoming/openslr_54/audio/5973a78490.wav,अभिज्ञान शाकुन्तलममा
ece77,tala,ddfdda50b0,data/external/incoming/openslr_54/audio/ddfdda50b0.wav,अभिज्ञान शाकुन्तलममा अनेक
2526c,tala,5aede941fe,data/external/incoming/openslr_54/audio/5aede941fe.wav,अभिज्ञान शाकुन्तलम्
2483a,suru,0ad07a323d,data/external/incoming/openslr_54/audio/0ad07a323d.wav,अभिनयको सुरुवात गरिन्
db4bc,suru,3b70bf6d40,data/external/incoming/openslr_54/audio/3b70bf6d40.wav,अभिनयको सुरुवात गरिन्
aec4a,huncha,15689f0163,data/external/incoming/openslr_54/audio/15689f0163.wav,अभिप्रेरित हुन्छन् र रक्तबलि
39e3b,huncha,852b5635d1,data/external/incoming/openslr_54/audio/852b5635d1.wav,अभिव्यक्ति हुन्छ
ba807,huncha,9ead8ae8f4,data/external/incoming/openslr_54/audio/9ead8ae8f4.wav,अभिव्यक्ति हुन्छ
916c6,huncha,f22937d46a,data/external/incoming/openslr_54/audio/f22937d46a.wav,अमलपित्त समन हुन्छ
737fb,huncha,38d205900d,data/external/incoming/openslr_54/audio/38d205900d.wav,अमिलो पनि हुन्छ
412d7,huncha,203449c0a6,data/external/incoming/openslr_54/audio/203449c0a6.wav,अमिलो मिठो हुन्छ
d0cd7,huncha,d5fb1488d7,data/external/incoming/openslr_54/audio/d5fb1488d7.wav,अमिलो मिठो हुन्छ
d4b2f,hoina,7ba38d7a43,data/external/incoming/openslr_54/audio/7ba38d7a43.wav,अरू केही होइन
2001f,huncha,1eed05dc66,data/external/incoming/openslr_54/audio/1eed05dc66.wav,अरूबाट थप्न चाहनुहुन्छ
a2ab6,huncha,a2bbdba590,data/external/incoming/openslr_54/audio/a2bbdba590.wav,अरूबाट थप्न चाहनुहुन्छ
bee0c,huncha,ca76d3955c,data/external/incoming/openslr_54/audio/ca76d3955c.wav,अरूबाट थप्न चाहनुहुन्छ
7470e,huncha,373bb9733b,data/external/incoming/openslr_54/audio/373bb9733b.wav,अरूलाई ठग्दा दुख हुन्छ
39e3b,hoina,a5d0462626,data/external/incoming/openslr_54/audio/a5d0462626.wav,अर्काको होइन
79c24,arko,0a073fffe8,data/external/incoming/openslr_54/audio/0a073fffe8.wav,अर्को अङ्गडेन रोडमा
aaf41,arko,8b137dd35f,data/external/incoming/openslr_54/audio/8b137dd35f.wav,अर्को अङ्गडेन रोडमा
94417,arko,27721ef2db,data/external/incoming/openslr_54/audio/27721ef2db.wav,अर्को अप्रिलमा वुड्सले
73b5e,arko,b95c21a9ef,data/external/incoming/openslr_54/audio/b95c21a9ef.wav,अर्को अप्रिलमा वुड्सले
9f669,arko,2b09ceda7d,data/external/incoming/openslr_54/audio/2b09ceda7d.wav,अर्को अर्थमा मर्नु
3999a,arko,76d509eb4a,data/external/incoming/openslr_54/audio/76d509eb4a.wav,अर्को अर्थमा मर्नु
af5f6,arko,8418970181,data/external/incoming/openslr_54/audio/8418970181.wav,अर्को अर्थमा मर्नु
b0f78,arko,ce7e2b6f3c,data/external/incoming/openslr_54/audio/ce7e2b6f3c.wav,अर्को आकर्षण हो
01173,arko,252e807da8,data/external/incoming/openslr_54/audio/252e807da8.wav,अर्को आक्रमण पनि
1df77,arko,5d326c5807,data/external/incoming/openslr_54/audio/5d326c5807.wav,अर्को आक्रमण पनि
31a35,arko,46f640e986,data/external/incoming/openslr_54/audio/46f640e986.wav,अर्को उचाइ प्राप्त गर्दछ
fc4f4,arko,78f09dfd7e,data/external/incoming/openslr_54/audio/78f09dfd7e.wav,अर्को उल्लेख्य ग्रन्थ
8478c,arko,9c76ec755d,data/external/incoming/openslr_54/audio/9c76ec755d.wav,अर्को उल्लेख्य ग्रन्थ
51971,arko,43e157b6fa,data/external/incoming/openslr_54/audio/43e157b6fa.wav,अर्को एउटा निकाय
ca5ed,arko,64ac14e714,data/external/incoming/openslr_54/audio/64ac14e714.wav,अर्को एउटा निकाय
55c0f,arko,ecceec60b4,data/external/incoming/openslr_54/audio/ecceec60b4.wav,अर्को एउटा निकाय
76dab,arko,5609997bef,data/external/incoming/openslr_54/audio/5609997bef.wav,अर्को एक
2483a,arko,6e23e11f59,data/external/incoming/openslr_54/audio/6e23e11f59.wav,अर्को कारीले गर्दा
7f9c6,arko,efcf1ac635,data/external/incoming/openslr_54/audio/efcf1ac635.wav,अर्को कारीले गर्दा
fd362,arko,f91bd7c632,data/external/incoming/openslr_54/audio/f91bd7c632.wav,अर्को कारीले गर्दा
2001f,arko,789c07ff9d,data/external/incoming/openslr_54/audio/789c07ff9d.wav,अर्को कार्यक्रममा आउनेछु
c64dc,arko,a1b8119dd4,data/external/incoming/openslr_54/audio/a1b8119dd4.wav,अर्को काल भैरव
62f45,arko,d64da4b01b,data/external/incoming/openslr_54/audio/d64da4b01b.wav,अर्को काल भैरव
49220,arko,01605b5099,data/external/incoming/openslr_54/audio/01605b5099.wav,अर्को किनारलाई छुने
005e1,arko,63d0cbdd87,data/external/incoming/openslr_54/audio/63d0cbdd87.wav,अर्को कुन मिटर छ
581da,arko,0c04530880,data/external/incoming/openslr_54/audio/0c04530880.wav,अर्को कुनै पनि
29c22,arko,ef1e37e31c,data/external/incoming/openslr_54/audio/ef1e37e31c.wav,अर्को कुनै पनि
c09aa,arko,0d294361a9,data/external/incoming/openslr_54/audio/0d294361a9.wav,अर्को कुनै विकल्प रहँदैन
20ebe,arko,3a2cafc940,data/external/incoming/openslr_54/audio/3a2cafc940.wav,अर्को कुनै विकल्प रहँदैन
97b71,arko,24c252da2e,data/external/incoming/openslr_54/audio/24c252da2e.wav,अर्को कुरा कतिपय
7070f,arko,92f7084180,data/external/incoming/openslr_54/audio/92f7084180.wav,अर्को कुरा कतिपय
737fb,arko,bd00431e4f,data/external/incoming/openslr_54/audio/bd00431e4f.wav,अर्को कुरा कतिपय
5f67a,arko,0e693162b6,data/external/incoming/openslr_54/audio/0e693162b6.wav,अर्को कुरा दैलेख
90c1c,arko,d8c97b4910,data/external/incoming/openslr_54/audio/d8c97b4910.wav,अर्को कुरा दैलेख
4b140,arko,2db715071c,data/external/incoming/openslr_54/audio/2db715071c.wav,अर्को कुरा पृष्ठमा फोटोहरू
1d75d,arko,bf65d2e005,data/external/incoming/openslr_54/audio/bf65d2e005.wav,अर्को कुरा म
5d09c,arko,73ebe6e6da,data/external/incoming/openslr_54/audio/73ebe6e6da.wav,अर्को कुरा मलाई
fe533,arko,4d183c23ae,data/external/incoming/openslr_54/audio/4d183c23ae.wav,अर्को कुरा मैले
e8f6f,arko,9d1779177c,data/external/incoming/openslr_54/audio/9d1779177c.wav,अर्को कुरा मैले
b365e,arko,075d971c5d,data/external/incoming/openslr_54/audio/075d971c5d.wav,अर्को कुरा यदि
2d07d,arko,0a49c41210,data/external/incoming/openslr_54/audio/0a49c41210.wav,अर्को कुरा यदि
a3cce,arko,6e8e560f75,data/external/incoming/openslr_54/audio/6e8e560f75.wav,अर्को कुरा यो छ
39e3b,arko,93656e8c78,data/external/incoming/openslr_54/audio/93656e8c78.wav,अर्को कुरा यो छ
7de40,arko,bb0d2f113b,data/external/incoming/openslr_54/audio/bb0d2f113b.wav,अर्को कुरा लेखिसकेको
af6bd,arko,7790b541c2,data/external/incoming/openslr_54/audio/7790b541c2.wav,अर्को कुरो कि
4ce22,arko,463b0ab02b,data/external/incoming/openslr_54/audio/463b0ab02b.wav,अर्को खाले
0d4f0,arko,5721e579a9,data/external/incoming/openslr_54/audio/5721e579a9.wav,अर्को गन्तव्यले मलाई
d4824,arko,630791c896,data/external/incoming/openslr_54/audio/630791c896.wav,अर्को ग्रह पनि
fe533,arko,73924317ac,data/external/incoming/openslr_54/audio/73924317ac.wav,अर्को ग्रह पनि
8272f,arko,27c782b524,data/external/incoming/openslr_54/audio/27c782b524.wav,अर्को घर पौवा हो
b1066,arko,55ab1a4aff,data/external/incoming/openslr_54/audio/55ab1a4aff.wav,अर्को घर पौवा हो
d8b68,arko,bcda60dd99,data/external/incoming/openslr_54/audio/bcda60dd99.wav,अर्को घर पौवा हो
2ee53,arko,5777676ca6,data/external/incoming/openslr_54/audio/5777676ca6.wav,अर्को चार दिनहरूमा
ece77,arko,c86875f89e,data/external/incoming/openslr_54/audio/c86875f89e.wav,अर्को चार दिनहरूमा
c06a7,arko,0518207f26,data/external/incoming/openslr_54/audio/0518207f26.wav,अर्को चेलो गोबर्धन दासले
95635,arko,3c922fc830,data/external/incoming/openslr_54/audio/3c922fc830.wav,अर्को चेलो गोबर्धन दासले
b70ea,arko,6346e2d6a6,data/external/incoming/openslr_54/audio/6346e2d6a6.wav,अर्को छुट्टै लेख
4b140,arko,60f2b61894,data/external/incoming/openslr_54/audio/60f2b61894.wav,अर्को जन्ममा दुवैको
06372,arko,be4f61ef8a,data/external/incoming/openslr_54/audio/be4f61ef8a.wav,अर्को जन्ममा दुवैको
61821,arko,4ce5ecb044,data/external/incoming/openslr_54/audio/4ce5ecb044.wav,अर्को जातिको काँचो
2e769,arko,77b64096a1,data/external/incoming/openslr_54/audio/77b64096a1.wav,अर्को जातिको काँचो
1d40e,arko,be8ae45371,data/external/incoming/openslr_54/audio/be8ae45371.wav,अर्को जातिको काँचो
41d46,arko,694a3054d9,data/external/incoming/openslr_54/audio/694a3054d9.wav,अर्को जुका हुन्छ
41d46,huncha,694a3054d9,data/external/incoming/openslr_54/audio/694a3054d9.wav,अर्को जुका हुन्छ
3e9ed,arko,8a443e38de,data/external/incoming/openslr_54/audio/8a443e38de.wav,अर्को टावर गर्दै
cb53f,arko,f7bde1406a,data/external/incoming/openslr_54/audio/f7bde1406a.wav,अर्को ठाउँ
14763,arko,c5119423e8,data/external/incoming/openslr_54/audio/c5119423e8.wav,अर्को ठाउँमा पुग्छन्
0f29b,arko,04b76619c4,data/external/incoming/openslr_54/audio/04b76619c4.wav,अर्को ठाउँमा सर्नु हो
e8f6f,arko,6c31dd5801,data/external/incoming/openslr_54/audio/6c31dd5801.wav,अर्कोतर्फ मेरो एक
1cec5,arko,9bdc3622ab,data/external/incoming/openslr_54/audio/9bdc3622ab.wav,अर्कोतर्फ मेरो एक
0e059,arko,64df780336,data/external/incoming/openslr_54/audio/64df780336.wav,अर्कोतिर उनी भन्थे
bc6b6,arko,976b04a789,data/external/incoming/openslr_54/audio/976b04a789.wav,अर्को त्यतिबेला जब
95eb0,arko,44d76c3434,data/external/incoming/openslr_54/audio/44d76c3434.wav,अर्को त्यतिबेला जब कण्व ऋषिले शकुन्तलालाई आफ्नो आश्रमबाट बिदा गर्दछन्।
95eb0,tala,44d76c3434,data/external/incoming/openslr_54/audio/44d76c3434.wav,अर्को त्यतिबेला जब कण्व ऋषिले शकुन्तलालाई आफ्नो आश्रमबाट बिदा गर्दछन्।
0bd28,arko,c3baf1d828,data/external/incoming/openslr_54/audio/c3baf1d828.wav,अर्को त्यतिबेला जब कण्व ऋषिले शकुन्तलालाई आफ्नो आश्रमबाट बिदा गर्दछन्।
0bd28,tala,c3baf1d828,data/external/incoming/openslr_54/audio/c3baf1d828.wav,अर्को त्यतिबेला जब कण्व ऋषिले शकुन्तलालाई आफ्नो आश्रमबाट बिदा गर्दछन्।
84519,arko,dcb7b7f2c6,data/external/incoming/openslr_54/audio/dcb7b7f2c6.wav,अर्को दिन उनकी
ca5ed,arko,1d476d323a,data/external/incoming/openslr_54/audio/1d476d323a.wav,अर्को दिन साह्रै
30b96,arko,5256c9389f,data/external/incoming/openslr_54/audio/5256c9389f.wav,अर्को दोस्रो भाषा हो
7831d,arko,0acd234500,data/external/incoming/openslr_54/audio/0acd234500.wav,अर्को नयाँ टेम्प्लेट
b0f78,arko,3781c627f9,data/external/incoming/openslr_54/audio/3781c627f9.wav,अर्को नाम तमु हो
daa0a,arko,4d95dd47db,data/external/incoming/openslr_54/audio/4d95dd47db.wav,अर्को नाम तमु हो
916c6,arko,3f7294fde7,data/external/incoming/openslr_54/audio/3f7294fde7.wav,अर्को नाम फुरेको छ
